hhid,s1q2,hhsize,hhmod,mod_opt,item_name,g_recall,s12q9,s12q10,s12q11,nfcons_value,nfcons_value_capita,weight,popweight
"4889","Village 3",10,2,"core","MOSQUITO NET","1 year","No",,"Yes",0,0,5.557168,55.57169
"4889","Village 3",10,2,"core","BUCKETS/BASINS","1 year","No",,"Yes",0,0,5.557168,55.57169
"4889","Village 3",10,2,"core","MEN'S SHIRT","3 months","Yes",62.2222,"Yes",62.22222,6.222222,5.557168,55.57169
"4889","Village 3",10,2,"core","CUPS /GLASSES","1 year","No",,"Yes",0,0,5.557168,55.57169
"4889","Village 3",10,2,"core","MEN'S SHOES - LEATHER","3 months","Yes",73.8889,"Yes",73.88889,7.388888,5.557168,55.57169
"4889","Village 3",10,2,"core","COLD TABLETS/COUGH SYRUP/TONIC","1 month","Yes",18.6667,"No",18.66667,1.866667,5.557168,55.57169
"4889","Village 3",10,2,"core","VACCINES","1 month","No",,"Yes",0,0,5.557168,55.57169
"4889","Village 3",10,2,"core","CONTRACEPTIVES","1 month","No",,"Yes",0,0,5.557168,55.57169
"4889","Village 3",10,2,"core","TOOTH PASTE/MOUTH WASH","1 month","Yes",23.3333,"Yes",23.33333,2.333333,5.557168,55.57169
"4889","Village 3",10,2,"core","ANTI- TYPHOID, AMOEBICIDES","1 month","No",,"Yes",0,0,5.557168,55.57169
"4889","Village 3",10,2,"core","BOY'S SHIRT/ T SHIRT","3 months","Yes",116.667,"Yes",116.6667,11.66667,5.557168,55.57169
"4889","Village 3",10,2,"core","BOY'S TROUSERS/SHORTS","3 months","Yes",70,"Yes",70,7,5.557168,55.57169
"4889","Village 3",10,2,"core","WOMEN'S SKIRTS","3 months","Yes",5.44444,"Yes",5.444445,.5444444,5.557168,55.57169
"4889","Village 3",10,2,"core","ANTI-MALARIA DRUGS","1 month","No",,"Yes",0,0,5.557168,55.57169
"4889","Village 3",10,2,"core","MEN'S TROUSERS","3 months","Yes",70,"Yes",70,7,5.557168,55.57169
"4889","Village 3",10,2,"core","TAILORING COST FOR CLOTHES/REP","3 months","Yes",46.6667,"Yes",46.66667,4.666667,5.557168,55.57169
"4889","Village 3",10,2,"option 2","SWEATER","3 months","Yes",31.1111,"Yes",31.11111,3.111111,5.557168,55.57169
"4889","Village 3",10,2,"core","HAIR OIL/CREAM","1 month","Yes",35,"Yes",35,3.5,5.557168,55.57169
"4889","Village 3",10,2,"core","ANTIBIOTICS","1 month","No",,"Yes",0,0,5.557168,55.57169
"4889","Village 3",10,2,"core","GIRL'S SKIRTS","3 months","Yes",54.4444,"Yes",54.44444,5.444444,5.557168,55.57169
"4889","Village 3",10,2,"core","KNIVES/SPOONS/FORKS/COOKING STICKS","1 year","No",,"Yes",0,0,5.557168,55.57169
"4889","Village 3",10,2,"option 2","BOY'S RUBBER SANDALS/SLIPPERS","3 months","Yes",38.8889,"Yes",38.88889,3.888889,5.557168,55.57169
"4889","Village 3",10,2,"option 2","MEN'S VESTS","3 months","Yes",7.77778,"Yes",7.777778,.7777778,5.557168,55.57169
"4889","Village 3",10,2,"core","PLATES/BOWLS","1 year","No",,"Yes",0,0,5.557168,55.57169
"4889","Village 3",10,2,"core","DEWORMERS","1 month","No",,"Yes",0,0,5.557168,55.57169
"4889","Village 3",10,2,"option 2","BALMS (HEALING OINTMENTS E.G. ROBB)","1 month","No",,"Yes",,,5.557168,55.57169
"4889","Village 3",10,2,"core","LAUNDRY SOAP/BAR SOAP","1 month","Yes",28,"Yes",28,2.8,5.557168,55.57169
"4889","Village 3",10,2,"core","TOILET SOAP","1 month","Yes",11.6667,"Yes",11.66667,1.166667,5.557168,55.57169
"4889","Village 3",10,2,"core","MEN'S T-SHIRTS","3 months","Yes",15.5556,"Yes",15.55556,1.555556,5.557168,55.57169
"4889","Village 3",10,2,"core","COMB/ TOOTH BRUSH","1 month","Yes",18.6667,"Yes",18.66667,1.866667,5.557168,55.57169
"4889","Village 3",10,2,"option 2","TABLE CLOTH/MATS","1 year","No",,"Yes",,,5.557168,55.57169
"4889","Village 3",10,2,"core","BOY'S SHOES - LEATHER","3 months","Yes",46.6667,"Yes",46.66667,4.666667,5.557168,55.57169
"4889","Village 3",10,2,"core","COOKING SUFURIAS/COOKING POTS","1 year","No",,"Yes",0,0,5.557168,55.57169
"4889","Village 3",10,2,"core","FEVER/PAIN KILLERS E.G. PARACETAMOL","1 month","No",,"Yes",0,0,5.557168,55.57169
"4889","Village 3",10,2,"core","WOMEN'S SWEATERS","3 months","Yes",31.1111,"Yes",31.11111,3.111111,5.557168,55.57169
"4894","Village 3",4,3,"core","KNIVES/SPOONS/FORKS/COOKING STICKS","1 year","No",,"Yes",0,0,5.557168,22.22867
"4894","Village 3",4,3,"core","CARPETS AND MATS","1 year","No",,"Yes",0,0,5.557168,22.22867
"4894","Village 3",4,3,"core","NAPKINS/DIAPERS/PULLUPS FOR INFANTS","1 month","No",,"Yes",0,0,5.557168,22.22867
"4894","Village 3",4,3,"core","WATER- WATER SERVICE PROVIDER","1 month","No",,"Yes",0,0,5.557168,22.22867
"4894","Village 3",4,3,"core","WOMEN'S RUBBER SANDALS/SLIPPERS","3 months","Yes",19.4444,"Yes",19.44444,4.861111,5.557168,22.22867
"4894","Village 3",4,3,"core","FEVER/PAIN KILLERS E.G. PARACETAMOL","1 month","No",,"Yes",0,0,5.557168,22.22867
"4894","Village 3",4,3,"core","CUPS /GLASSES","1 year","No",,"Yes",0,0,5.557168,22.22867
"4894","Village 3",4,3,"core","UMBRELLAS","1 month","No",,"Yes",0,0,5.557168,22.22867
"4894","Village 3",4,3,"core","ANTI-MALARIA DRUGS","1 month","No",,"Yes",0,0,5.557168,22.22867
"4894","Village 3",4,3,"option 3","MATERIAL FOR CHILDREN'S CLOTHING","3 months","Yes",155.556,"Yes",155.5556,38.88889,5.557168,22.22867
"4894","Village 3",4,3,"core","GIRL'S SHIRT/BLOUSE","3 months","Yes",19.4444,"Yes",19.44444,4.861111,5.557168,22.22867
"4894","Village 3",4,3,"core","DEWORMERS","1 month","No",,"Yes",0,0,5.557168,22.22867
"4894","Village 3",4,3,"core","WOMEN'S UNDERPANTS/ BIKERS","3 months","Yes",3.88889,"Yes",3.888889,.9722222,5.557168,22.22867
"4894","Village 3",4,3,"core","PLATES/BOWLS","1 year","No",,"Yes",0,0,5.557168,22.22867
"4894","Village 3",4,3,"core","ANTI- TYPHOID, AMOEBICIDES","1 month","No",,"Yes",0,0,5.557168,22.22867
"4894","Village 3",4,3,"core","COOKING SUFURIAS/COOKING POTS","1 year","No",,"Yes",0,0,5.557168,22.22867
"4894","Village 3",4,3,"core","BOY'S SHIRT/ T SHIRT","3 months","Yes",46.6667,"Yes",46.66667,11.66667,5.557168,22.22867
"4894","Village 3",4,3,"core","COLD TABLETS/COUGH SYRUP/TONIC","1 month","No",,"Yes",0,0,5.557168,22.22867
"4894","Village 3",4,3,"option 3","MEN'S SANDALS (AKALAS)","3 months","Yes",19.4444,"No",19.44444,4.861111,5.557168,22.22867
"4894","Village 3",4,3,"core","BLANKETS","1 year","No",,"Yes",0,0,5.557168,22.22867
"4894","Village 3",4,3,"core","BROOM/MOP/DUSTER","1 month","Yes",4.66667,"Yes",4.666667,1.166667,5.557168,22.22867
"4894","Village 3",4,3,"core","BUCKETS/BASINS","1 year","Yes",5.76527,"Yes",5.765271,1.441318,5.557168,22.22867
"4894","Village 3",4,3,"core","VACCINES","1 month","Yes",23.3333,"Yes",23.33333,5.833333,5.557168,22.22867
"4894","Village 3",4,3,"core","TAILORING COST FOR CLOTHES/REP","3 months","Yes",23.3333,"Yes",23.33333,5.833333,5.557168,22.22867
"4894","Village 3",4,3,"option 3","VEST","3 months","Yes",3.88889,"Yes",3.888889,.9722222,5.557168,22.22867
"4894","Village 3",4,3,"core","MOSQUITO NET","1 year","No",,"Yes",0,0,5.557168,22.22867
"4894","Village 3",4,3,"core","LAUNDRY SOAP/BAR SOAP","1 month","Yes",23.3333,"Yes",23.33333,5.833333,5.557168,22.22867
"4894","Village 3",4,3,"core","BOY'S TROUSERS/SHORTS","3 months","Yes",108.889,"Yes",108.8889,27.22222,5.557168,22.22867
"4894","Village 3",4,3,"core","BED SHEETS/BED COVERS/PILLOW CASES","1 year","Yes",4.80439,"Yes",4.804393,1.201098,5.557168,22.22867
"4894","Village 3",4,3,"option 3","WOMEN'S KITENGE (AFRICAN DRESS","3 months","Yes",19.4444,"Yes",19.44444,4.861111,5.557168,22.22867
"4898","Village 3",8,1,"core","BOY'S TROUSERS/SHORTS","3 months","Yes",19.4444,"Yes",19.44444,2.430556,5.557168,44.45735
"4898","Village 3",8,1,"core","BUCKETS/BASINS","1 year","Yes",2.88264,"Yes",2.882636,.3603294,5.557168,44.45735
"4898","Village 3",8,1," option 1","BOY'S SANDALS (AKALAS)","3 months","Yes",15.5556,"Yes",15.55556,1.944444,5.557168,44.45735
"4898","Village 3",8,1," option 1","MEN'S RUBBER SANDALS/SLIPPERS","3 months","Yes",46.6667,"Yes",46.66667,5.833333,5.557168,44.45735
"4898","Village 3",8,1,"core","WOMEN'S DRESS","3 months","Yes",19.4444,"Yes",19.44444,2.430556,5.557168,44.45735
"4898","Village 3",8,1,"core","MATCH BOX","1 month","Yes",2.33333,"Yes",2.333333,.2916667,5.557168,44.45735
"4898","Village 3",8,1,"core","PLATES/BOWLS","1 year","Yes",4.80439,"Yes",4.804393,.6005491,5.557168,44.45735
"4898","Village 3",8,1,"core","INFANT'S CLOTHING","3 months","Yes",7.77778,"Yes",7.777778,.9722222,5.557168,44.45735
"4898","Village 3",8,1,"core","CARPETS AND MATS","1 year","Yes",24.9828,"Yes",24.98284,3.122855,5.557168,44.45735
"4898","Village 3",8,1,"core","WOMEN'S BLOUSES(TOP)","3 months","Yes",23.3333,"Yes",23.33333,2.916667,5.557168,44.45735
"4898","Village 3",8,1,"core","WOMEN'S SKIRTS","3 months","Yes",19.4444,"Yes",19.44444,2.430556,5.557168,44.45735
"4898","Village 3",8,1,"core","LAUNDRY SOAP/BAR SOAP","1 month","Yes",23.3333,"Yes",23.33333,2.916667,5.557168,44.45735
"4898","Village 3",8,1," option 1","SHORTS (BAMUDA)","3 months","Yes",11.6667,"Yes",11.66667,1.458333,5.557168,44.45735
"4898","Village 3",8,1,"core","GIRL'S DRESS","3 months","Yes",11.6667,"Yes",11.66667,1.458333,5.557168,44.45735
"4898","Village 3",8,1,"core","MEN'S SHIRT","3 months","Yes",38.8889,"Yes",38.88889,4.861111,5.557168,44.45735
"4898","Village 3",8,1,"core","WOMEN'S RUBBER SANDALS/SLIPPERS","3 months","Yes",19.4444,"Yes",19.44444,2.430556,5.557168,44.45735
"4898","Village 3",8,1,"core","CUPS /GLASSES","1 year","Yes",3.84351,"Yes",3.843514,.4804392,5.557168,44.45735
"4898","Village 3",8,1," option 1","WOMEN'S BRASSIERS(BRA)","3 months","Yes",3.88889,"Yes",3.888889,.4861111,5.557168,44.45735
"4898","Village 3",8,1,"core","BROOM/MOP/DUSTER","1 month","Yes",4.66667,"Yes",4.666667,.5833333,5.557168,44.45735
"4898","Village 3",8,1,"core","GIRL'S SKIRTS","3 months","Yes",7.77778,"Yes",7.777778,.9722222,5.557168,44.45735
"4898","Village 3",8,1," option 1","BELTS/CAP","3 months","Yes",19.4444,"Yes",19.44444,2.430556,5.557168,44.45735
"4898","Village 3",8,1,"core","WOMEN'S UNDERPANTS/ BIKERS","3 months","Yes",7.77778,"Yes",7.777778,.9722222,5.557168,44.45735
"4898","Village 3",8,1," option 1","MEN'S UNDERWEAR/BOXERS","3 months","Yes",7.77778,"Yes",7.777778,.9722222,5.557168,44.45735
"4898","Village 3",8,1,"core","MEN'S T-SHIRTS","3 months","Yes",7.77778,"Yes",7.777778,.9722222,5.557168,44.45735
"4898","Village 3",8,1,"core","BOY'S SHIRT/ T SHIRT","3 months","Yes",15.5556,"Yes",15.55556,1.944444,5.557168,44.45735
"4898","Village 3",8,1,"core","BLANKETS","1 year","Yes",9.60879,"Yes",9.608786,1.201098,5.557168,44.45735
"4898","Village 3",8,1,"core","BED SHEETS/BED COVERS/PILLOW CASES","1 year","Yes",4.80439,"Yes",4.804393,.6005491,5.557168,44.45735
"4898","Village 3",8,1,"core","MOSQUITO NET","1 year","Yes",3.84351,"Yes",3.843514,.4804392,5.557168,44.45735
"4898","Village 3",8,1,"core","TORCHES","1 year","Yes",4.80439,"Yes",4.804393,.6005491,5.557168,44.45735
"4898","Village 3",8,1,"core","MEN'S TROUSERS","3 months","Yes",62.2222,"Yes",62.22222,7.777778,5.557168,44.45735
"4898","Village 3",8,1,"core","COOKING SUFURIAS/COOKING POTS","1 year","Yes",7.68703,"Yes",7.687028,.9608785,5.557168,44.45735
"4898","Village 3",8,1,"core","GIRL'S SHIRT/BLOUSE","3 months","Yes",7.77778,"Yes",7.777778,.9722222,5.557168,44.45735
"4898","Village 3",8,1,"core","KNIVES/SPOONS/FORKS/COOKING STICKS","1 year","Yes",1.92176,"Yes",1.921757,.2402196,5.557168,44.45735
"4898","Village 3",8,1," option 1","GIRLS UNDERWEAR","3 months","Yes",11.6667,"Yes",11.66667,1.458333,5.557168,44.45735
"4898","Village 3",8,1,"core","COMB/ TOOTH BRUSH","1 month","Yes",23.3333,"Yes",23.33333,2.916667,5.557168,44.45735
"4898","Village 3",8,1,"core","BODY LOTION","1 month","Yes",35,"Yes",35,4.375,5.557168,44.45735
"4898","Village 3",8,1," option 1","WOMEN'S T-SHIRTS","3 months","Yes",11.6667,"Yes",11.66667,1.458333,5.557168,44.45735
"4911","Village 1",11,1,"core","KNIVES/SPOONS/FORKS/COOKING STICKS","1 year","Yes",.960879,"No",.9608785,.0873526,5.557168,61.12885
"4911","Village 1",11,1," option 1","BIBS","3 months","Yes",140,"No",140,12.72727,5.557168,61.12885
"4911","Village 1",11,1,"core","MATCH BOX","1 month","Yes",5.83333,"No",5.833333,.5303031,5.557168,61.12885
"4911","Village 1",11,1,"core","BUCKETS/BASINS","1 year","Yes",10.5697,"No",10.56966,.9608786,5.557168,61.12885
"4911","Village 1",11,1,"core","TOOTH PASTE/MOUTH WASH","1 month","Yes",23.3333,"No",23.33333,2.121212,5.557168,61.12885
"4911","Village 1",11,1,"core","MOSQUITO NET","1 year","No",,"Yes",0,0,5.557168,61.12885
"4911","Village 1",11,1,"core","TORCHES","1 year","Yes",9.60879,"No",9.608786,.873526,5.557168,61.12885
"4911","Village 1",11,1,"core","INFANT'S CLOTHING","3 months","Yes",19.4444,"No",19.44444,1.767677,5.557168,61.12885
"4911","Village 1",11,1,"core","MATTRESSES","1 year","Yes",57.6527,"No",57.65271,5.241156,5.557168,61.12885
"4911","Village 1",11,1,"core","SANITARY TOWELS/ TAMPONS/ COTTON WOOL","1 month","No",,"Yes",0,0,5.557168,61.12885
"4911","Village 1",11,1,"core","LAUNDRY SOAP/BAR SOAP","1 month","No",,"Yes",0,0,5.557168,61.12885
"4911","Village 1",11,1,"core","MOBILE HANDSET-BASIC/SMARTPHONES","1 year","Yes",153.741,"No",153.7406,13.97642,5.557168,61.12885
"4911","Village 1",11,1," option 1","FRYING PANS","1 year","No",,"Yes",,,5.557168,61.12885
"4911","Village 1",11,1,"core","BARBER SERVICES","1 month","Yes",9.33333,"No",9.333333,.8484848,5.557168,61.12885
"4911","Village 1",11,1,"core","CURTAINS AND ACCESSORIES","1 year","Yes",11.5305,"No",11.53054,1.048231,5.557168,61.12885
"4911","Village 1",11,1,"core","DETERGENTS","1 month","Yes",35,"No",35,3.181818,5.557168,61.12885
"4911","Village 1",11,1," option 1","BOY'S SANDALS (AKALAS)","3 months","Yes",46.6667,"No",46.66667,4.242424,5.557168,61.12885
"4911","Village 1",11,1,"core","BROOM/MOP/DUSTER","1 month","Yes",7,"No",7,.6363636,5.557168,61.12885
"4911","Village 1",11,1,"core","CUPS /GLASSES","1 year","Yes",2.88264,"No",2.882636,.2620578,5.557168,61.12885
"4911","Village 1",11,1," option 1","BABY CARRIAGE","1 month","No",,"Yes",,,5.557168,61.12885
"4911","Village 1",11,1,"core","PETROLEUM JELLY","1 month","Yes",35,"No",35,3.181818,5.557168,61.12885
"4916","Village 1",3,3,"core","BODA BODA FARES (MOTOR CYCLE)","7 days","Yes",300,"No",300,100,5.557168,16.6715
"4916","Village 1",3,3,"core","TOILET SOAP","1 month","Yes",11.6667,"No",11.66667,3.888889,5.557168,16.6715
"4916","Village 1",3,3,"core","DETERGENTS","1 month","Yes",35,"Yes",35,11.66667,5.557168,16.6715
"4916","Village 1",3,3,"core","BUCKETS/BASINS","1 year","Yes",2.88264,"No",2.882636,.9608786,5.557168,16.6715
"4916","Village 1",3,3,"core","MOSQUITO NET","1 year","No",,"Yes",0,0,5.557168,16.6715
"4916","Village 1",3,3,"option 3","WOMEN'S SLIP (KAMISI) (PETTICOAT)","3 months","No",,"Yes",,,5.557168,16.6715
"4916","Village 1",3,3,"core","CUPS /GLASSES","1 year","No",,"Yes",0,0,5.557168,16.6715
"4916","Village 1",3,3,"option 3","WOMEN'S NIGHT DRESS","3 months","Yes",3.88889,"No",3.888889,1.296296,5.557168,16.6715
"4916","Village 1",3,3,"core","PLATES/BOWLS","1 year","No",,"Yes",0,0,5.557168,16.6715
"4916","Village 1",3,3,"core","COMB/ TOOTH BRUSH","1 month","Yes",11.6667,"No",11.66667,3.888889,5.557168,16.6715
"4916","Village 1",3,3,"core","WEAVES, WIGS AND HAIRPIECE","1 month","Yes",198.333,"No",198.3333,66.11111,5.557168,16.6715
"4916","Village 1",3,3,"option 3","VEST","3 months","Yes",7.77778,"No",7.777778,2.592592,5.557168,16.6715
"4916","Village 1",3,3,"core","TOOTH PASTE/MOUTH WASH","1 month","Yes",23.3333,"No",23.33333,7.777778,5.557168,16.6715
"4916","Village 1",3,3,"core","HAIR OIL/CREAM","1 month","Yes",35,"No",35,11.66667,5.557168,16.6715
"4916","Village 1",3,3,"core","WOMEN'S UNDERPANTS/ BIKERS","3 months","No",,"Yes",0,0,5.557168,16.6715
"4916","Village 1",3,3,"core","WOMEN'S SHOE-PLASTICS","3 months","Yes",19.4444,"No",19.44444,6.481482,5.557168,16.6715
"4916","Village 1",3,3,"core","BOY'S SHIRT/ T SHIRT","3 months","No",,"Yes",0,0,5.557168,16.6715
"4916","Village 1",3,3,"option 3","SOCKS","3 months","Yes",11.6667,"No",11.66667,3.888889,5.557168,16.6715
"4916","Village 1",3,3,"core","BODY LOTION","1 month","Yes",46.6667,"Yes",46.66667,15.55556,5.557168,16.6715
"4916","Village 1",3,3,"core","MATCH BOX","1 month","Yes",4.66667,"No",4.666667,1.555555,5.557168,16.6715
"4916","Village 1",3,3,"core","PERFUME","1 month","Yes",70,"No",70,23.33333,5.557168,16.6715
"4916","Village 1",3,3,"core","SANITARY TOWELS/ TAMPONS/ COTTON WOOL","1 month","Yes",23.3333,"No",23.33333,7.777778,5.557168,16.6715
"4916","Village 1",3,3,"core","BED SHEETS/BED COVERS/PILLOW CASES","1 year","Yes",4.80439,"No",4.804393,1.601464,5.557168,16.6715
"4916","Village 1",3,3,"core","LAUNDRY SOAP/BAR SOAP","1 month","Yes",35,"No",35,11.66667,5.557168,16.6715
"4916","Village 1",3,3,"core","COOKING SUFURIAS/COOKING POTS","1 year","No",,"Yes",0,0,5.557168,16.6715
"4916","Village 1",3,3,"core","BOY'S TROUSERS/SHORTS","3 months","No",,"Yes",0,0,5.557168,16.6715
"4916","Village 1",3,3,"core","WOMEN'S SUITS","3 months","No",,"Yes",0,0,5.557168,16.6715
"4916","Village 1",3,3,"core","WOMEN'S SKIRTS","3 months","Yes",23.3333,"No",23.33333,7.777778,5.557168,16.6715
"4916","Village 1",3,3,"core","BROOM/MOP/DUSTER","1 month","Yes",11.6667,"No",11.66667,3.888889,5.557168,16.6715
"4916","Village 1",3,3,"option 3","PHOTOCOPYING/ SCANNING/ TYPING","1 month","Yes",11.6667,"No",11.66667,3.888889,5.557168,16.6715
"4919","Village 1",5,2,"core","TOOTH PASTE/MOUTH WASH","1 month","Yes",11.6667,"No",11.66667,2.333333,5.557168,27.78584
"4919","Village 1",5,2,"core","MEN'S SHIRT","3 months","Yes",11.6667,"No",11.66667,2.333333,5.557168,27.78584
"4919","Village 1",5,2,"core","GIRL'S SHIRT/BLOUSE","3 months","No",,"Yes",0,0,5.557168,27.78584
"4919","Village 1",5,2,"core","BROOM/MOP/DUSTER","1 month","Yes",11.6667,"No",11.66667,2.333333,5.557168,27.78584
"4919","Village 1",5,2,"core","COMB/ TOOTH BRUSH","1 month","Yes",4.66667,"No",4.666667,.9333333,5.557168,27.78584
"4919","Village 1",5,2,"core","BLANKETS","1 year","No",,"Yes",0,0,5.557168,27.78584
"4919","Village 1",5,2,"core","ANTI-MALARIA DRUGS","1 month","No",,"Yes",0,0,5.557168,27.78584
"4919","Village 1",5,2,"core","BABY OIL","1 month","No",,"Yes",0,0,5.557168,27.78584
"4919","Village 1",5,2,"core","WOMEN'S SKIRTS","3 months","Yes",7.77778,"No",7.777778,1.555556,5.557168,27.78584
"4919","Village 1",5,2,"core","BOY'S TROUSERS/SHORTS","3 months","Yes",11.6667,"No",11.66667,2.333333,5.557168,27.78584
"4919","Village 1",5,2,"core","TAILORING COST FOR CLOTHES/REP","3 months","Yes",23.3333,"No",23.33333,4.666667,5.557168,27.78584
"4919","Village 1",5,2,"core","WOMEN'S SHOE-PLASTICS","3 months","Yes",11.6667,"No",11.66667,2.333333,5.557168,27.78584
"4919","Village 1",5,2,"core","PLATES/BOWLS","1 year","Yes",3.84351,"No",3.843514,.7687028,5.557168,27.78584
"4919","Village 1",5,2,"core","BOY'S SHIRT/ T SHIRT","3 months","Yes",7.77778,"No",7.777778,1.555556,5.557168,27.78584
"4919","Village 1",5,2,"core","COLD TABLETS/COUGH SYRUP/TONIC","1 month","No",,"Yes",0,0,5.557168,27.78584
"4919","Village 1",5,2,"core","WOMEN'S SHOES - CANVAS/RUBBER","3 months","Yes",19.4444,"No",19.44444,3.888889,5.557168,27.78584
"4919","Village 1",5,2,"core","KNIVES/SPOONS/FORKS/COOKING STICKS","1 year","Yes",1.34523,"No",1.34523,.269046,5.557168,27.78584
"4919","Village 1",5,2,"core","GIRL'S SKIRTS","3 months","Yes",15.5556,"No",15.55556,3.111111,5.557168,27.78584
"4919","Village 1",5,2,"core","BODY LOTION","1 month","Yes",11.6667,"No",11.66667,2.333333,5.557168,27.78584
"4919","Village 1",5,2,"core","BARBER SERVICES","1 month","Yes",4.66667,"No",4.666667,.9333333,5.557168,27.78584
"4919","Village 1",5,2,"core","SANITARY TOWELS/ TAMPONS/ COTTON WOOL","1 month","Yes",23.3333,"No",23.33333,4.666667,5.557168,27.78584
"4919","Village 1",5,2,"core","TOILET SOAP","1 month","Yes",4.66667,"No",4.666667,.9333333,5.557168,27.78584
"4919","Village 1",5,2,"core","CARPETS AND MATS","1 year","No",,"Yes",0,0,5.557168,27.78584
"4919","Village 1",5,2,"core","NAPKINS/DIAPERS/PULLUPS FOR INFANTS","1 month","Yes",11.6667,"No",11.66667,2.333333,5.557168,27.78584
"4919","Village 1",5,2,"core","INFANT'S CLOTHING","3 months","Yes",14,"No",14,2.8,5.557168,27.78584
"4919","Village 1",5,2,"option 2","GIRLS TROUSERS/SHORTS","3 months","Yes",15.5556,"No",15.55556,3.111111,5.557168,27.78584
"4919","Village 1",5,2,"core","MEN'S T-SHIRTS","3 months","Yes",11.6667,"No",11.66667,2.333333,5.557168,27.78584
"4919","Village 1",5,2,"core","WOMEN'S UNDERPANTS/ BIKERS","3 months","Yes",7.77778,"No",7.777778,1.555556,5.557168,27.78584
"4919","Village 1",5,2,"core","TORCHES","1 year","Yes",3.84351,"No",3.843514,.7687028,5.557168,27.78584
"4919","Village 1",5,2,"core","CURTAINS AND ACCESSORIES","1 year","Yes",9.60879,"No",9.608786,1.921757,5.557168,27.78584
"4919","Village 1",5,2,"core","MEN'S TROUSERS","3 months","Yes",15.5556,"No",15.55556,3.111111,5.557168,27.78584
"4919","Village 1",5,2,"option 2","NAIL CUTTER/FILES","1 month","Yes",4.66667,"No",4.666667,.9333333,5.557168,27.78584
"4919","Village 1",5,2,"core","MOSQUITO NET","1 year","No",,"Yes",0,0,5.557168,27.78584
"4919","Village 1",5,2,"core","FEVER/PAIN KILLERS E.G. PARACETAMOL","1 month","No",,"Yes",0,0,5.557168,27.78584
"4919","Village 1",5,2,"core","GIRL'S SHOES - CANVAS/RUBBER","3 months","Yes",11.6667,"No",11.66667,2.333333,5.557168,27.78584
"4919","Village 1",5,2,"core","MATCH BOX","1 month","Yes",4.66667,"Yes",4.666667,.9333333,5.557168,27.78584
"4919","Village 1",5,2,"core","WOMEN'S BLOUSES(TOP)","3 months","Yes",7.77778,"No",7.777778,1.555556,5.557168,27.78584
"4919","Village 1",5,2,"core","VACCINES","1 month","No",,"Yes",0,0,5.557168,27.78584
"4919","Village 1",5,2,"core","BED SHEETS/BED COVERS/PILLOW CASES","1 year","Yes",2.88264,"No",2.882636,.5765271,5.557168,27.78584
"4919","Village 1",5,2,"core","CUPS /GLASSES","1 year","Yes",2.88264,"No",2.882636,.5765271,5.557168,27.78584
"4919","Village 1",5,2,"core","ANTI- TYPHOID, AMOEBICIDES","1 month","No",,"Yes",0,0,5.557168,27.78584
"4919","Village 1",5,2,"core","COOKING SUFURIAS/COOKING POTS","1 year","Yes",7.68703,"No",7.687028,1.537406,5.557168,27.78584
"4919","Village 1",5,2,"core","PILLOWS","1 year","Yes",3.84351,"No",3.843514,.7687028,5.557168,27.78584
"4919","Village 1",5,2,"core","HAIR DRESSING","1 month","Yes",7,"No",7,1.4,5.557168,27.78584
"4919","Village 1",5,2,"core","ANTIBIOTICS","1 month","No",,"Yes",0,0,5.557168,27.78584
"4919","Village 1",5,2,"core","MATERIAL FOR WOMEN'S CLOTHING","3 months","Yes",15.5556,"No",15.55556,3.111111,5.557168,27.78584
"4919","Village 1",5,2,"option 2","BOY'S SHOE-PLASTICS","3 months","Yes",7.77778,"No",7.777778,1.555556,5.557168,27.78584
"4919","Village 1",5,2,"core","MATTRESSES","1 year","Yes",67.2615,"No",67.2615,13.4523,5.557168,27.78584
"4922","Village 1",1,3,"core","MOSQUITO NET","1 year","Yes",3.84351,"Yes",3.843514,3.843514,5.557168,5.557168
"4922","Village 1",1,3,"option 3","MEN'S SHOES - CANVAS/RUBBER","3 months","Yes",15.5556,"Yes",15.55556,15.55556,5.557168,5.557168
"4922","Village 1",1,3,"core","WATER- WATER SERVICE PROVIDER","1 month","No",,"Yes",0,0,5.557168,5.557168
"4922","Village 1",1,3,"core","KNIVES/SPOONS/FORKS/COOKING STICKS","1 year","Yes",1.92176,"Yes",1.921757,1.921757,5.557168,5.557168
"4922","Village 1",1,3,"core","COOKING SUFURIAS/COOKING POTS","1 year","Yes",7.68703,"Yes",7.687028,7.687028,5.557168,5.557168
"4922","Village 1",1,3,"core","BROOM/MOP/DUSTER","1 month","Yes",4.66667,"No",4.666667,4.666667,5.557168,5.557168
"4922","Village 1",1,3,"core","BODY LOTION","1 month","Yes",23.3333,"Yes",23.33333,23.33333,5.557168,5.557168
"4922","Village 1",1,3,"core","LAUNDRY SOAP/BAR SOAP","1 month","Yes",4.66667,"Yes",4.666667,4.666667,5.557168,5.557168
"4922","Village 1",1,3,"core","BUCKETS/BASINS","1 year","Yes",2.88264,"Yes",2.882636,2.882636,5.557168,5.557168
"4922","Village 1",1,3,"core","CUPS /GLASSES","1 year","Yes",3.84351,"Yes",3.843514,3.843514,5.557168,5.557168
"4922","Village 1",1,3,"core","WATER- VENDORS","1 month","No",,"Yes",0,0,5.557168,5.557168
"4922","Village 1",1,3,"core","HANDKERCHIEFS/ HAND SERVIETTES","1 month","Yes",11.6667,"Yes",11.66667,11.66667,5.557168,5.557168
